Tweet,Location,URL
"Las personas están taaaan traumadas con las series de doctores, como tú con tu ex",México ,https://twitter.com/Karla_9504/status/1397909535340257282
"Las personas si están bien traumadas con el ""visto"". ??",México ,https://twitter.com/Monyy_grr/status/1397249681584009220
Las señoras que se pintan el pelo de colores pastel merecen el mundo,Mexico,https://twitter.com/pamelaamorenoo/status/1391892181829492744
Le conté a mi mamá y me regañó por ser tonta,"Puebla, México",https://twitter.com/user/status/1391552675049836544
Le enseñe a mi papá las fotos de una chava bonita de FB y me dijo que se acostó con su mamá de jovenes jajajajajajajajajajajaa me traumeeeee,"Hidalgo, México",https://twitter.com/FernandaaIslas/status/1398033918968930307
"Leí algo y me cuestiono ¿Cómo es que son capaces de decir que no soy feminista bien? No se si sentir tristeza, si reír o si sentir enojo.",México,https://twitter.com/Olve_Bee/status/1302468150571577345
les dejo algo bonito en su tl para iniciar bien el día,mexico,https://twitter.com/cely_ramos/status/1400106558642655234
"Les encanta hacer suspenso, ya digan qué maldita sea https://t.co/1eVlLuapoY","Acapulco, México",https://twitter.com/user/status/1386818319613927427
Les encanta tragar mierda,"Acapulco de Juárez, Guerrero",https://twitter.com/user/status/1388897847320489989
Les encanta! Maldita sea mi hora de pinche comida.,"Leon, Guanajuato. México",https://twitter.com/user/status/1387504969008431107
"Llevo días bajoneada, triste y hoy bien emputada, neta aveces pienso en irme a algún lugar del mundo lejos a vender tortas de chorizo, por que pues a quien no le gusta el chorizo? Y en torta? Uff Bye.","Zacatecas, México",https://twitter.com/user/status/1390358809655218180
Llevo malditas 9 horas trabajando sin parar y ni siquiera voy a la mitad de terminar odio las quincenas sólo me gusta el dinero,"Jalisco, México",https://twitter.com/user/status/1389688715157639168
"Lo amo tanto es una persona especial me encanta que sea un buen hijo, hermano, tío y amigo lo admiro demasiado, es la persona más bella de este mundo, su alma es tan bella y llena de buena energía que es lo que lo hace perfecto. Soy la padillister más orgullosa.","Monterrey, Nuevo León",https://twitter.com/user/status/1388390552178208768
"Lo más chistoso es que López Obrador y todos los de morena se cagan en sus palabras, atajo de idiotas","Tenochtitlan, México",https://twitter.com/user/status/1388743008544337922
"Lo primero que Ale me dijo al despertar fue un ""wey ya no hay que estudiar"" que le salió del corazón.","Xalapa, Veracruz ",https://twitter.com/user/status/1399048780486488064
"Lo que dicen es cierto jefa, me encanta el tonayán.
Pinche bebida espectacular","Colima, México",https://twitter.com/user/status/1386874304315502592
Lo que le gusta a otra persona no es asunto tuyo,Qro,https://twitter.com/user/status/1388585391071055879
"Lo que me gusta de los niños es su frescura y honestidad. Ellos aún no enferman de adultez ni de egocentrismo. Trate de ser niño, es fácil, solo deje de intentar ser lo que no es. #diadelnino #diadelaninez",D.F.,https://twitter.com/user/status/1388214873721655297
"Lo triste de estos debates de ""género"" es que el mayor tema de debate es ""matar mujeres ¿Bien o mal? Para que la respuesta de los partidos sea Policía Rosa",Querétaro,https://twitter.com/user/status/1388314436868448257
Lo voy a intentar y si no me sale me doy un tiro,Mexico,https://twitter.com/user/status/1399151316098768903
"Lógica de vatos: voy a seguir un chingo de viejas encueradas en Instagram y les voy a dar like, pero si mi novia sube una en traje de baño me voy a enojar para siempre y le voy a decir que si quiere llamar la atención de los vatos o que.",cdmx,https://twitter.com/guiniayram_/status/1375091192040460296
"Los estereotipos limitan el desarrollo de las mujeres, la #GeneracióIgualdad hace a un lado las ideas que no corresponden a la realidad e impulsa a mujeres y hombres con sus características propias.",mexico,https://twitter.com/ONUMujeresMX/status/1400302481213693952
"Los fachos andan que no los calienta ni el sol, Latinoamerica será toda feminista ????aborto legal y seguro ??",México,https://twitter.com/FlorIbarraHg/status/1344284824064958468
"Los guapos nos gusta presumirnos en nuestra foto de perfil,dudo mucho que tu jales las viejas que yo jalo.. Eres un pobre pendejo ",Martínez de la Torre,https://twitter.com/user/status/1391281762236571650
Los hombres graciosos siempre ganan.,"Hermosillo, Sonora",https://twitter.com/user/status/1398509873915039745
"m da hueva la política, no se como hay gente que se anima a estudiar eso","Monterrey, Nuevo León",https://twitter.com/user/status/1399183835108151300
MAMÁ SOY ADICTO A LAS MICHES NACAS,"Distrito Federal, México",https://twitter.com/user/status/1390882568279560193
mamá tqm pero ya me quiero ir de mi perra casa,"Culiacán, Sinaloa",https://twitter.com/user/status/1391926040902225921
Mamá voy por el refresco a una tienda detulum ??,Mexico,https://twitter.com/user/status/1399147538804969473
Manejar crudo es algo que no le deseo ni a mi peor enemix,Mexico,https://twitter.com/user/status/1399049107428286474
"Mañana doy clases de un tema de matemáticas que es buen fácil y me gusta un buen, ya quieroooo","Veracruz, México. ",https://twitter.com/user/status/1390414966788874253
Mañana no voy a poder con mi vida,Mexico,https://twitter.com/user/status/1399147382533656580
Mañana otra vez a clases de una carrera que no me gusta ??,"Zapopan, Jalisco",https://twitter.com/user/status/1389056674070208513
Más bien habla de lo mal que está el cabron para aprovecharse de ellas.,México,https://twitter.com/softdissaster/status/1399074656322195457
"Me acaba de tronar HORRIBLE la espalda, creo que ya me voy a morir","Tamaulipas, México",https://twitter.com/user/status/1399147314581807106
Me acaban de chingar $6000 puta vida,Tu corazón ??,https://twitter.com/user/status/1387956658710716419
Me aceptarías un beso?,Mexico,https://twitter.com/monicaballero44/status/1393418964743557122
"Me cae bien gorda la gente que trata de la verga a su mamá/papá y comparte mamadas de que ""yo por mi mamá daría la vida aunque peleemos"" groseros hipócritas","Hermosillo, Sonora",https://twitter.com/user/status/1393046083094282240
"Me caga el Ear Rape cada que quiero abrir una historia en Facebook o Insta, dejen de poner su musica culera que nadie le gusta !","Distrito Federal, México",https://twitter.com/user/status/1389004289260064770
"Me caga estar bien agusto en un lugar y que llegue gente con niños.

Tan irónico como ser pobre y clasista.","Colima, México",https://twitter.com/user/status/1389581701706403845
Me caga la frase “Échale ganas” ... ¿Wey y si no quiero? ¿Y si solo quiero quejarme a gusto sin las putas frases motivadoras?,"Puebla, México",https://twitter.com/user/status/1388168433595031553
Me caga que no pongan las pesas en sus pinches lugar alv,"León, Guanajuato",https://twitter.com/user/status/1388346664000368640
Me caga soñarte y despertar así de putas mal :((((,"Pilcaya, Guerrero",https://twitter.com/user/status/1389235949817581568
"Me cagan en supremacia está Puta gente, hasta cuándo seguirán alzándose el cuello por el dinero de todos los que trabajamos de verdad? :(",Mex,https://twitter.com/user/status/1389652301825122307
"Me cagan esos pinches equipos que se tiran para atrás, que “juegan"" al pelotazo; pinche idea mediocre.",Tenochtitlan,https://twitter.com/user/status/1387499378290606092
"me cagan esos pinches maestros que suben foto del momento de su vacunación, pinches ridículos",El Espinal Oaxaca,https://twitter.com/user/status/1388196092228034562
me cagan las personas q dicen ser más buenas vibras que nada y siempre son las más mierdas,"Guanajuato, México",https://twitter.com/user/status/1388142216913297419
me cagan las personas que ahuevo quieren creer que tienen depresión o ansiedad nomás porque creen que serían como un perfil de tumblr o cualquier moda pendeja de social media váyanse a la verga pónganse a trapear,México,https://twitter.com/quantummguy/status/967125053941968897
Me cagan las pinches materias de relleno,"Guadalupe, Nuevo León",https://twitter.com/user/status/1387851006646628353
"Me cagan los policías que quieren hacerte sentir menos por fumar marihuana, ellos se meten otras cosas peores y se supone que son los que nos cuidan. Pinches doble moral.",Ciudad obregon ,https://twitter.com/user/status/1389234061009379329
"Me cagan todos esos cabrones (hombres y mujeres) que usan el #food de Instagram para publicar fotos de ellos en poca ropa. QUIERO VER UNAS HAMBURGUESAS, NO SUS CUERPOS DE PLAYA, RICARDO Y KAREN!!!",Ciudad de Mexico,https://twitter.com/user/status/1388351917949128708
"Me cagan! Dejen esa mentalidad tan mediocre. El peor fue: y saldrá de mis impuestos? SÍ puñeton, no sólo tú pagas impuestos y el bien no es para una sola persona, sino un conjunto dé, también me caga que varias ""MUJERES"" dejaban comentarios así, ya pinches callense alv, caen mal","Puebla, México",https://twitter.com/user/status/1388749770957676547
me da miedo que existan personas que odien más a las feministas que a los mismos violadores,Mexico,https://twitter.com/yzbndc/status/1368941154771771394
me da miedo que hables de mi como tus amigos hablan de otras niñas,"Sinaloa, México",https://twitter.com/user/status/1397951383102496771
"Me dan pena las morras o vatos que suben fotos “sexys” de caption tipo: “apoco no me aguantas un berrinche” no wey, callate el hocico, ni te hablaría por tu manera de llamar la atención.",Mexico,https://twitter.com/kglmarin/status/1271920972472422401
"Me debería ir a mi casa, hacer algunas compras, dormir o ver una película o algo como la pinche gente normal, pero me gusta el pedo y el olor a la cagada. En fin vámonos salachingada /",Morelia,https://twitter.com/user/status/1390117393075216385
"Me dijeron que trabajaba por que yo quería... Lo sé, pero nunca se me ha dado eso de estirar la mano, ni siquiera con mi papá, desde los 14 empecé a trabajar y nunca he dejado de hacerlo, me gusta ser productiva y ganar mi $","Guadalajara, Jalisco",https://twitter.com/user/status/1389275901767127043
"Me encanta como en todas sus discusiones utiliza la palabra pobre, reflejando su pobreza intelectual y llenandola con dinero , exhibiendo su pobre facultad para argumentar. Pobre individuo, pobre manera de actuar, el verdadero naco.","Tlalpan, Distrito Federal",https://twitter.com/user/status/1388727654308880384
"Me encanta como encuentro cosas buenas, bonitas, baratas y nuevas en Marketplace ?? hahahaa","Monterrey, Nuevo León",https://twitter.com/user/status/1386869348300587009
"Me encanta comprar libros, es algo que me emociona. 5 libro del año.","Hidalgo, México",https://twitter.com/Jossliffe/status/1376011246554742786
Me encanta cuando empiezan a amenazar con sacarte de CF gente que ni conoces ni sabes por qué estás en sus CF.,"León, México",https://twitter.com/user/status/1386906242686332928
Me encanta el Bloom de las mujeres cuando salen de una relación donde AHÍ NO ERA,"Monterrey, Nuevo León",https://twitter.com/user/status/1387062650773938184
Me encanta entrar y leer a una runfla de idiotas mostrar su ardor contra el mejor Presidente de Mexico en los últimos 80 años... Me EN-CAN-TA,Punta de Mita,https://twitter.com/user/status/1388316412226248704
"me encanta hacerlos rabiar ""Megacagado"" si, esa foto es falsa, eres un meco de secundaria. Y ya te di la atención que no te dan ni tus miserables 400 seguidores, ya me aburrió tu ""carrilla"" de morro de secu. Bye.","Monterrey, Nuevo León",https://twitter.com/user/status/1388571153522954250
"Me encanta jugar fútbol, la neta pinche deporte hermoso. ??","Cortazar, Guanajuato",https://twitter.com/user/status/1386897957950271488
Me encanta mandarle a mi mamá el sticker del pito en modo de agradecimiento y me diga vulgar jajaja y se enoje jaja,Veracruz,https://twitter.com/user/status/1387896419185577986
"Me encanta que ambos tenemos expectativas bien altas, muchos sueños y ambiciones cabronas ??","San Luis Potosí, México",https://twitter.com/user/status/1387422696951074818
"Me encanta que me sigan feministas.
Es como claro que sii podemos ser amigas pa siempre ??","Pachuca de Soto, Hidalgo",https://twitter.com/user/status/1386739930999709703
"Me encanta que no tengo una imagen falsa que mantener, lo que ves es lo que hay, algunos días soy increíble, otros días soy un desastre, pero todos los días soy yo.","Moctezuma, Sonora",https://twitter.com/user/status/1387547118416535554
"Me encanta ver noticias de morras feministas que cambian y revolucionan al mundo. Cuando por otro lado de hombres solo me salen denuncias y denuncias de acoso, violación, pedofilia. LAS MORRAS DEBERÍAMOS GOBERNAR EL MUNDO. ","Baja California Sur, México",https://twitter.com/user/status/1387048740796526600
Me enoja que a los hombres nos digan vatos. Es como si siempre a las mujeres les dijeran  viejas. Me caga.,"Zapopan, Jalisco",https://twitter.com/user/status/1389642639155372032
"Me gusta alguien con quién casi ni hablo, me dan ganas de invitarlo a salir pero sabe me da culo",san luis potosi,https://twitter.com/user/status/1390008831917314059
"Me gusta ayudarle a las personas a sentirse bien, a subirles el autoestima ya hay tanta mierda en el mundo, que cuando me muera quiero saber con certeza que pude dejar aunque un poquito de impacto bueno en el mundo y que toqué la vida de las personas de una bonita manera ","Texcoco, México",https://twitter.com/user/status/1389816378367127560
Me gusta estar soltera ??,"mexico,colima",https://twitter.com/user/status/1388266308295348224
"Me gusta la serie de Luis Miguel pero sigo creyendo que él es un súper mal padre, las mujeres no se pueden ir 11 años y abandonar a sus hijos así de fácil. Si, que padre que cuente su versión pero estoy segura que @StephanieSalasO  tiene otra.",Ciudad de México,https://twitter.com/user/status/1389276379611635714
Me gusta lo fácil que tu me entiendes,"Mexico City, MX",https://twitter.com/user/status/1389737696030035973
"Me gusta mucho esta nueva moda de comprar ropa de segunda mano, pero muchos ya abusaron poniendo precios elevados cuando es ropa usada, aunque sea de ""marca"".","Cuernavaca, Morelos",https://twitter.com/user/status/1389081423127134209
Me gusta mucho la carrera pero los resultados dicen otra cosa :c,"Tabasco, México",https://twitter.com/user/status/1389095859057479681
Me gusta que no te guste que me duerma enojada,"Los Mochis, Sinaloa",https://twitter.com/user/status/1389802210494660615
Me gusta stalkearte para ver toda la perra pinche labia que tiras pendejooo ??,Gómez Palacio.,https://twitter.com/user/status/1388257564052402182
"Me gusta tanto tuiter que a veces se me olvida que hay gente bien culera aquí, no me refiero a alguien que te caiga mal, sino gente mal entraña.",Mexico,https://twitter.com/user/status/1387857483058843649
"Me gusta tener amigos perros, en sus cuentas siguen a todas las niñas que luego quiero stalkear, y me prestan su cuenta de insta los loveyou.",México,https://twitter.com/maaired/status/1399083862169378820
"Me gustaría estar conbebiendo con amigos, en un lugar bonito, agradable y escuchando música.",Sinaloa Mexico,https://twitter.com/user/status/1398710018782814212
"Me llamo Gema, soy mama de una niña de 3 años con la que crezco cada día. Con mi hija he aprendido a ser mejor persona, más flexible, humilde, paciente,atrevida y optimista. Tardé tiempo en tenerla porque mi pareja y yo tuvimos problemas de",Ciudad de Mexico,https://twitter.com/user/status/1390598747000803328
"Me mama como recalca que solo a una mamá. Este hombre tiene una fortuna de 11,700 (MILLONES) de dólares. Si esto no es miseria vulgar neta no se qué es. Podría regalar diario 50,000 pesos por el resto de su vida y seguir siendo putrimillonario. Neta te odio","Puebla, Pue.",https://twitter.com/user/status/1391965710340050945
"me mama conocer niñas en la peda, las amo","Oaxaca de Juárez, Oaxaca",https://twitter.com/user/status/1399194851841921025
"Me mama cuando me dicen que soy una puta basura, weyes que son cuestionados por cosas más culeras que las que según yo hacía hace putos 5 años. Pero ni modo, así es la gente buena de Twitter, los buenitos, los que nunca rompen un plato, aliados, deconstruidos e impolutos.",Mexico,https://twitter.com/user/status/1391483987906936838
Me mama estar soltera,"Monterrey, Nuevo León",https://twitter.com/user/status/1393466973921611776
"Me mama leer y escuchar mis frases originales, elegantes y sobre todo delicadas en otras personas.",Puebla/Mexico,https://twitter.com/user/status/1393031014193065984
Me mama ser bien pinche mala copa ??,"Guadalajara, Jalisco",https://twitter.com/user/status/1391055198534082561
Me mama tener de que 5 seguidores para expresarme libremente y como se me de la pinche ganaa??????,"León, Guanajuato",https://twitter.com/user/status/1392837815109660674
Me maman todas las justificaciones pendejas que los hombres hacen cuando les preguntas por qué siguen morras encueradas xd,México,https://twitter.com/CgJanetzi/status/1395015674750246914
me pone feliz tu existencia,"Monterrey, México",https://twitter.com/DebbieOrtizm/status/1394028404337434630
Me pone triste ver a todas las parejas felices presumiéndose y saber que mi novio ni siquiera le gusta tomarse fotos conmigo:(,"Martínez de la Torre, Veracruz de Ignacio de la Llave",https://twitter.com/user/status/1390186906827251713
"Me quedaré con quien no se avergüence cómo soy, que me aplauda mi perreo hasta el piso y me cuide la borrachera!",Mexico,https://twitter.com/user/status/1397515772046499849
"ME QUEDO BIEN VRGAS EL RAMEN A LA VERGA, Con eso enamoro a la vieja k me gusta agarrenmeeeee","Sinaloa, México",https://twitter.com/user/status/1390481299001929728
me siento gorda ,"Hidalgo, México",https://twitter.com/AnaDanielaVH/status/1397723691413389313
"Me siento más tonta al hablar con quien si sabe del tema, siento que si me equivoco en algo, es más probable que repare en mis errores","Atlacomulco, México",https://twitter.com/user/status/1398497174535741440
me siento muy cansada y triste de leer como dañan y matan a las mujeres todos lo días ,México,https://twitter.com/artho666/status/1398813950972764161
"Me subiré al tren de compartir una foto de niña, esta foto me encanta. En el fondo sigo y seguiré siendo esa niña, Siempre loca, siempre divertida, Siempre risueña, siempre bailando, siempre yo... ","Villa Guerrero, Edo. De Mex.",https://twitter.com/user/status/1388164119157645321
Me urgen mis amigas y un vinito ,"Pachuca de Soto, Hidalgo",https://twitter.com/LeslieGissel1/status/1370740064896970756
Me voy a tener que quitar las uñas para el curso :'c,México,https://twitter.com/user/status/1399151058795077638
me voy aprender a maquillar solo para usar la linea de cosméticos de harry styles? sí,Mexico,https://twitter.com/user/status/1399151326009888770
"Mejor soltera, porque al que me gusta, le gustan todas!!! Y así no se pinches puede!!! ??",Ciudad de México,https://twitter.com/user/status/1390110270408830979
"Mi alterna malvada es @LaAbsolutVerdad. 

???Síganme allí también. https://t.co/JtwjSbZnPC",Ciudad de México,https://twitter.com/user/status/1398703405355438082
"mi carta astral es falsa, mi mamá no sabe a q hora nací ??????","Sinaloa, México",https://twitter.com/user/status/1392635255765364736
mi mamá anda chiflada pq sus yernos le mandaron flores y me dijo que nadamás faltaba yo de novio jajajjajajjaja ijole ta complicado,"Monterrey, Nuevo León",https://twitter.com/user/status/1391970872752279555
Mi mamá decía lo mismo de mi en la primaria y era yo bien burro!,"Pachuca de Soto, Hidalgo",https://twitter.com/craviottocarlos/status/1393225975454896132
Mi mamá incluyendo en su felicitación un “Estoy muy orgullosa de ti pero no me gusta que tomes tanto” jajajajajajajaja,Monterrey NL,https://twitter.com/user/status/1390442846138810375
mi mamá le prepara taquitos para almorzar a mi perra y a mi no me sirve ni un cereal :(,"Monterrey, Nuevo León",https://twitter.com/user/status/1392865486644383748
Mi mamá llega más interesada en ver a momo que a mi,"Tamaulipas, México",https://twitter.com/user/status/1391110932604981248
"Mi mamá oficialmente ya se mudó (parcialmente) con su novio, a huevo que la casa ya es mía ??????????","Hermosillo, Sonora, México. ",https://twitter.com/user/status/1397773379105603584
Mi mamá siempre tira mis plantas odio que haga eso... Y estoy super emputada,"Mexico, Puebla",https://twitter.com/user/status/1393003936672591881
"Mi mamá suficiente tiene con haber sido madre soltera y tener que mantenernos a mi hermano y a mi, como para que ahora una publicidad le recuerde el resultado de su gran sacrificio. Jajaja nambre, chsm.","Veracruz, México",https://twitter.com/user/status/1391222421521379329
Mi mamá utilizando la palabra borracha cono insulto —&gt; ????????????,"Sinaloa, México",https://twitter.com/user/status/1392948208347791361
Mi mejor amigo puede hacer lo que quiera excepto salir con mas niñas ??,"Puebla, México",https://twitter.com/user/status/1399075730315788289
Mi novio me ha ignorado todo el día...que procede?,"Distrito Federal, México",https://twitter.com/user/status/1399194756689940483
"Mi novio se compró su primer carro (wey, con sus becas y trabajo) y hoy vino por mi a sacarme a dar la vuelta con el. Se sintió bonito el que quiera compartir algo así conmigo.",Teotihuacan,https://twitter.com/user/status/1399202349609009153
"Mi nuevo normal, se convirtió en orar por mi novio, su futuro y su familia.",México - Argentina ,https://twitter.com/user/status/1398908509798998016
Mi papá le dibujó una rosa a mi mamá cuando se conocieron y hoy le dibujó otra y la va a enmicar para tenerlas juntas ??,Monterrey Mexico,https://twitter.com/user/status/1391914864734572546
"Mi perrita entro en celo, no se que hacer!!","Pachuca de Soto, Hidalgo",https://twitter.com/vhbarroni/status/1370069009979215872
"Mi primer 10 de mayo sin ti. Sonará egoísta de mi parte pero tengo envidia de todas las personas que aún pueden tener la compañía de mamá, pero siento más alegría de que la tengan y puedan disfrutarla que la vida es corta. Abracen mucho a sus mamitas que yo extraño a la mía.","Sinaloa, México",https://twitter.com/user/status/1391683075797667840
Mi Roomie y mi perrita son gemelas de espíritu. No tengo dudas porque tengo chorros de pruebas.,"Pachuca de Soto, Hidalgo",https://twitter.com/daniel_kstro/status/1164531566946615298
"Mi salud mental, me iba super mal
Convierte esa mierda en arte o te va a matar.","Distrito Federal, México",https://twitter.com/user/status/1387980011022561284
"mi sobrino de 11 años me trataba como chacha cuando vivía con él y mi mamá solo decía ""la gente siempre te va a tratar así"" WEEEY NMMS es otra época, debemos de educar bien a los niños, que sean agradecidos y no unos malditos machistas que quieren que les hagan todo.","La Paz, Baja California Sur",https://twitter.com/user/status/1390893085085761538
"Mi tía gema me acaba de decir ""alcahueta de la perla felicítame a tu mamá"" jajajajajaja, ya perdóneme por llevarla peda a su casa x favor","Sinaloa, México",https://twitter.com/user/status/1391907318552436737
"Mi tío guardaba vídeos cuando era niña, grabó hasta mi primer día de kinder...
el fue más una figura paterna para mi que mi propio papá.","Cuernavaca, Morelos",https://twitter.com/user/status/1397390551087992832
Mira es fácil tu papá se cogió a tu mamá y de ahí saliste tu si te hubieran abortado no hubieran hecho un favor de no enterarnos de tu mísera existencia y por cierto la religión católica apesta es la mayor porquería que el hombre a creado infórmate tantito y no seas tan fanatico,"Guadalajara, Jalisco",https://twitter.com/user/status/1391185728487448576
"Miren que bonita en el sillón de mi fallecida abuela, la quería mucho.",Mexico,https://twitter.com/yamiqmecuenta/status/1393851651321171968
"Mis abuelas Aurora y Celia me enseñaron lo que el cariño puede hacer por las plantas, los animales y las personas, de ellas heredé la empatía y el corazón. Celia, mi abuela paterna, fue enfermera en el área de oncología durante toda su vida profesional...","Zapopan, Jalisco.",https://twitter.com/user/status/1397721053611319297
Mis inseguridades las crearon redes sociales y mi familia mi mamá y tías me dicen que estoy gorda que mi prima es bonita pero yo no. Me doy un p*to asco cuando me veo a un espejo como una marrana horrible,"Puebla, México",https://twitter.com/user/status/1391609931795664900
"Morras ¿no les mama verse en el espejo mil veces cuando traen calzones de encaje? 
Mamasotas bichotas ??","Cancún, México ",https://twitter.com/user/status/1392587485692170241
"morras de gastro: hermosas diosas de la cocina, seres de luz morros de gastro: inmamables y súper pretenciosos, mansplaining al por mayor, les dicen quitate a los doctores mamadores",Mexico,https://twitter.com/mlmarin97/status/1250204074873466880
"Morras, busquen a un hombre inteligente y caballeroso, pito tenemos todos.??","Tlaxcala, México",https://twitter.com/user/status/1400233901688344577
"Muchas morras que se creen “brujas” por tener cuarzos y leer el horóscopo deberían investigar bien, no creo que les guste mucho lo que hacían/hacen ",cdmx,https://twitter.com/abrilpruneda123/status/1266554764000624644
"Mujer de hoy, si estás ejerciendo un trabajo típicamente identificado con el hombre, recuerda que se lo debemos a una feminista que en algún momento de la historia, luchó por ello y fue criticada por la sociedad.",México,https://twitter.com/Delmmy_F/status/1368967080163254273
"Muy aliados? Enfrenten a sus amigos violentadores, a ver.",Mexico,https://twitter.com/MajoSoberanis/status/1368662109593210884
Naah si yo tengo una sueeerteee jajajaja,Mexico,https://twitter.com/user/status/1399133104468602880
"Nada del metro? Ni una opinión? Un monito? Aaaaaahhh ya se, vamos a hacer otra caricatura de Calderón dándose de besos con Lopez Dóriga, eso le gusta al peje",Monterrey,https://twitter.com/user/status/1389684618249523205
Nada más quiero embarazarme para dejar de tener cólicos por 9 meses,Mexico,https://twitter.com/G_cruz29/status/1392528244910477313
"nadie ha dicho que bad bunny no a logrado grandes records, pero eso no lo hace leyenda, amo a bad bunny pero sus fans le ponen un nombre que no merece aún",Mexico,https://twitter.com/user/status/1394010635197894658
"Nadie me contesto y seguí con lo mío, un rato después mi perrita se puso a ladrarle a la puerta de ese cuarto y ya me saqué de onda así que fui a ver.","Pachuca de Soto, Hidalgo",https://twitter.com/LuzEst28/status/1244892293343125505
Necesito ver a mi dama,Cd. Obreg?n ,https://twitter.com/user/status/1370923180907503616
Necesito ya no alcoholizarme. Me siento gorda,"Hidalgo, México",https://twitter.com/TheWallOfTheMo1/status/1253287522416943104
"neta eres de las niñas más bonitas que conozco, envidio tu carita y tu cuerpo, eres súper graciosa y gracias por ser mi hermana de leche ",México,https://twitter.com/irinosaurio/status/1296520782047313921
neta que de las personas que más me cagan en la vida son los que escuchan o ven a una ambulancia cerca y no se pinches mueven para que pueda pasar rápido,"Puebla, México",https://twitter.com/user/status/1387201924978470914
"Neta que sí tú familia no te apoya en algo que te gusta, o no es tu soporte en las malas NETA QUE CULERO. Yo soy muy pinche afortunada &lt;3","Pilcaya, Guerrero",https://twitter.com/user/status/1387981875117838339
"Ni madres a mi me gusta la intensidad,  si le interesa metele nitro papi https://t.co/YZpPgTI1S3","Monterrey, Nuevo León",https://twitter.com/user/status/1390383124245356546
Ni me gusta les da le ha de pegar la otra https://t.co/mItvuKG9gB,"Rioverde, San Luis Potosí",https://twitter.com/user/status/1389056864063672324
ni modo mijas toca aprenderse las coreografías de TikTok para hacer enojar a los varones en la calle q les gusta ridiculizar mujeres solo por existir,tenochtitlán ,https://twitter.com/user/status/1389303797499969536
"NI POR DIGNIDAD Y EMPATÍA. EL COBARDE DICE NO SER SU ESTILO ESTAR EN LOS DESASTRES ¿QUÉ TAL LA MAMÁ DEL CHAPO?, ¿VISITA CIRCO HOSPITAL COVID? FOTOS EN NY... ¿LE GUSTA EL PROTAGONISMO? OBVIO, PERO A SU FAVOR Y PATÉTICAMENTE MUY REAL, SÓLO A MODO Y CONVENIENCIA.","GDL, MX.",https://twitter.com/user/status/1390890509225299969
no a completo ni los 20 pero las ganas me sobrannnn y si hablo de trayectoria me gusta la de mi apaa??,"Sinaloa, México",https://twitter.com/user/status/1390180844820598784
"No ando crudo, ando crudisimo alv","Los mochis, Sin",https://twitter.com/user/status/1399080322768068609
"No confiaría en la gente que no le gustan los perritos, puro amor puro ??",Mexico,https://twitter.com/user/status/1398297850623139845
"No de que se ve que van arrasar, van arrasar! Segurísimo! Garantizado! Lo firmo aquí mismo!",Monterrey Mexico,https://twitter.com/user/status/1399140091147264003
No entiendo porque no dar el pase cuando no queda de otra! Gente naca diría mi mamá.,"Culiacán, Sinaloa",https://twitter.com/user/status/1392971133511626752
No es muy feminista de tu parte que tu sororidad solo aplique a tus amigas,México,https://twitter.com/aylinsosad/status/1398770716506480642
"No flaco, no ofendes a nadie diciendo ""ve y hazme un sándwich"" en realidad demuestras lo inútil que eres y que necesitas a una mujer para hacer algo tan básico como eso.",México,https://twitter.com/vante_jksg/status/1395991113794822145
No hay que sacrificar ni apuntar con el dedo a la mujer que se siente cómoda con ser sensual o sexy!!! Y la que soporte!!!! Bien por Billie! me encanta!,"Monterrey, México.",https://twitter.com/user/status/1388955928129462277
"No le saben ni al pinche cajero, qué le van a saber a una app diseñada para facilitarles la vida? Les gusta la zona de confort de complicarse todo lo más posible.","Torreón, Coahuila de Zaragoza",https://twitter.com/user/status/1390398827832745991
"No les pasa qué: están acostados a un lado de su mamá, solamente existiendo y sienten una paz tremenda y dicen... Bestia que afortunado soyyyy.. Porque yo sí","Mazatlán, Sinaloa",https://twitter.com/user/status/1391900452048969728
no mames extraño esos tiempos,Mexico,https://twitter.com/danielaruizgmz/status/1393604614239436801
no mames los hombres cagan TODO en tres minutos.,"Hermosillo, Sonora",https://twitter.com/user/status/1398871351927050245
"No mames, hay gente que hace videos bien pendejos en tik tok, eso no es lo peor, lo peor es que a mucha gente les gusta la mierda esa.",D.F,https://twitter.com/user/status/1389339416523677700
No me digan que Litzy es la malvada de la historia #QuienMatoASara2 ! ??????,San Luis Potosí ,https://twitter.com/user/status/1396344183149973506
"No me gusta andar en ""mis días"", porque ando más emputada de lo normal.","Amecameca, México",https://twitter.com/user/status/1387906696056647683
"No me gusta Coldplay, me gusta más cualquier otra cosa, ojalá me gustarán y también ojalá fuera heterosexual pero no se puede","Azcapotzalco, Distrito Federal",https://twitter.com/user/status/1389414359105933320
"No me gusta investigar nada sobre noticias malas, a parte de que soy muy sentimental luego voy a terminar estresada, enojada, con rabia porque la razón siempre va por cuestiones políticas y solo tengo algo que decir para eso.... pinche gobierno puto.","Puebla, México",https://twitter.com/user/status/1390393031115821057
"No me jodas , tengo características de alguien con TCA?!?!?",Puebla,https://twitter.com/VanedlrVqz/status/1400302081819303937
"No mereces esto, ese tipo maldito merecer hundirse #RicardoPonceDebeIrPreso #RicardoPonceviolador #RicardoPonceAbusador",México,https://twitter.com/YIvetteOficiaal/status/1399025906681892872
