Tweet,Location,URL
"Feminista y se auto cosifica vendiendo sus packs en only fans, es neta ",Mexico,https://twitter.com/DrMKultra/status/1386734116826013702
"feminista y whitexican, vaya ¿quien lo diría? jajajajaja",Mexico,https://twitter.com/grecia_escudero/status/1370223087640309762
"Feminista, proaborto, se invento un atentado para tapar las críticas a su pésima gestión de diputada y ahora divorciada",Mexico,https://twitter.com/Jona10647/status/1391892013944090630
"Feministas del pasado: lucharemos por nuestro derecho a votar, lucharemos porque nos permitan tener un trabajo remunerado. Pseudo feministas de hoy: pusieron el nombre del esposo en la invitación y me dio amsiedad.",Mexico,https://twitter.com/Nuevo_Demonio/status/1391174236736217089
"Feministas sin argumentos, déjense de quejar y pónganse a trapear. Quieren igualdad en su hogar pero no les gusta trabajar ni pagar cuentas.",México ,https://twitter.com/Vivisnivis/status/339494440601280513
"Fíjate lo contradictorio las feministas abortistas les encanta la puteria mandando nudes y quieren una ley por si algun vato la sube a redes, la consecuencia de la puteria son embarazos no deseados y algunas ets y quieren que el gobierno les despenalize el abortó, ches locas","Chicoloapan, México",https://twitter.com/user/status/1387953752406204417
Fui muuuuuuy buen pedo contigo pinché prieta,México ,https://twitter.com/shariest12/status/1396911296189276160
Gata... sólo quiere figurar.,Mexico,https://twitter.com/SeniorDuque/status/1384329659383308291
"Generalmente es así, hijas abandonadas...",Mexico,https://twitter.com/c4pit4npeligro/status/1389681833642704902
Gente PENDEJA que solo lo hace por un like.,Mexico,https://twitter.com/EnriqueGalvezMX/status/1393607830721138691
Gpi? mejor vete a rezar pinche puta disque cristiana,Mexico,https://twitter.com/adrivillanuevat/status/955699099885588480
"Ha de ser una de los #650intelectuales de la lista mamona que salió a finales del año pasado: presumen sus doctorados subiendo fotos de sus copa de vino y libros que leyeron o escribieron; pero si sale un video p3ndej0 de Vampipe, enseguida la nakez les aflora bien cabrón ??",Mexico,https://twitter.com/YoSoyEtna/status/1385268417452597248
Haber leído libros te hubiera evitado que andes haciendo posiciones de puta en una playa. (Librerías Ghandi),Mexico,https://twitter.com/Chaarrleee/status/1387035678555389952
Hace tiempo que no siento nada al hacerlo contigo. - Una vagina guanga.,México ,https://twitter.com/Ch_OConner/status/445476767478738944
"Hace unos momentos, un tipejo maltrataba verbalmente a una mujer en la calle. Obvio le dije que se calmara, que no fuera pocos huevos en tratarla así. Sorprendentemente la mujer me dijo que no fuera ""metiche"". Neta tan mal estamos en amor propio? Por eso suceden los feminicidios.",México ,https://twitter.com/MaTere_Mendoza/status/1396580285580554240
Hahah fuera de lo de la friendzone ya no le gusto a la chimosa ahora ser ella blanco del chismecito,Mexico,https://twitter.com/Asleeppppp/status/1390328962061148162
"Hahah wey se mete el pito en la boca pero se le hacen naco los tacos, mames.",Mexico,https://twitter.com/traductordeAMLO/status/1388552515378196487
"Hahahahaha A VER MORRAS PENDEJAS una vez más MADONNA no conoce a su morrito local naco , ubíquense y quédense en su región por fa no den pena , más ????",México ,https://twitter.com/TheSwanGirl7/status/1397070141255475202
Hasta para la vacuna del covid debe posar sexy para ganarse los likes y que sigue después? Posar sexy cuando está cagando?,Mexico,https://twitter.com/Alone_user22/status/1390399018509950988
"Hasta que hora estuviste esperando en la esquina a la cerda que cobra 20 por chupada y que con cariño llamas ""mamá""","Guadalajara, Jalisco",https://twitter.com/user/status/1392103803617488899
"Hay casos muy tranquilos donde la mamá es una mujer frustrada, y que si también sufre por algo que ella no quería.",Orizaba,https://twitter.com/user/status/1392124382202449924
Hay formas menos pendejas de encuerarse,Mexico,https://twitter.com/kevinisraeel/status/1390405296388984833
Hay gente que le gusta al coca sin gas... no esta gordita y tiene sus tetitas.. jajaja igualmente ni empedo pagaria por verla.,Mexico,https://twitter.com/skunkhunt4_2/status/1392889371192401922
Hay gente que pide a gritos q se las agarren a vergazos...,Mexico,https://twitter.com/Tiredeyes16/status/1388278230415708160
Hay hombres que son peor que viejas mitoteras ??,México ,https://twitter.com/_duartecarla/status/1301240441409544194
Hay mujeres que se quejan porque los hombres sólo las usan para coger ¡Quéjense cuando las pongan a barrer o trapear! COGER ES INCREÍBLE.,México ,https://twitter.com/idimedani/status/959886599294201857
Hay una parte muy importante de mi persona que es la casada enculada felis buchona que le gusta que le digan ?gorda?,"Sinaloa, México",https://twitter.com/user/status/1390373884881408006
"Haz de estar muy bonita mija, que en vez de mostrar la cara muestras el trasero",Mexico,https://twitter.com/kokelozanoM/status/1394427088678047744
"Hija de la chingada muy independiente pero gastándose el agua, mejor que alguien lo haga por ella",Mexico,https://twitter.com/el_eddyficio/status/1382400070293676035
Hija de perra,Mexico,https://twitter.com/QUECHUYO664/status/1388716783021051905
"Hola puta barata, hazme un sándwich uwu",México ,https://twitter.com/Franzcito20190/status/1394472718607790080
Hola... estoy bien buena y necesito sugar daddy.. ... aaaa y esteeee me gusta tomar vino en el baño después de zurrar.. !!!,Mexico,https://twitter.com/rfloridolailson/status/1385240806206881792
Hoy por ser el #DíaInternacionalDeLaMujer trataré de no regañar a mi mujer ya mañana Dios dirá.,Mexico,https://twitter.com/El_Cagason/status/1236746027585110016
Hueca tenía que ser ..,Mexico,https://twitter.com/Jomaraal/status/1290651354751471616
"Huevos puta ratera de mierda,mejor si que diste una lanota para que no te metieran la verga y te mandarán a chingar maldita lacra de mierda pinche prieta tienes toda la pinche pinta de rata,las únicas pruebas es la lana que diste para que te soltarán pinche ratera de mierda",México ,https://twitter.com/Luisarangure7
"Imagínate ser una mujer que en contra de todo has salido adelante, que te fregaste estudiando para tener una carrera, etc. Para que ahora resulte que unas ""vandalas"" quieran sentirse tus ""representantes"" en ropa interior y perreando shiaaaleeee!",Mexico,https://twitter.com/Darrell_baker21/status/1368788682543599616
"Imaginate, criar a una niña durante toda su infancia y adolescencia intentando ser lo mejor que podías y de recompensa por todo ese esfuerzo recibes tremenda PENDEJADA a cambio. No vale la pena.",Mexico,https://twitter.com/HentaiHunterHH1/status/1392945012095164417
"Infancias felices? Vaya tontería. ¿Quién decide cuáles infancias son felices y cuáles merecen morir y cuáles no? ¿Los Idiotas útiles? Me río! Qué se puede esperar de una mujer que ve bien matar a un bebé de 5 meses de gestación? Si ves bien eso, ves bien cualquier otra aberración","Morelia, Michoacán",https://twitter.com/user/status/1388230120066981898
Información un cura ????????#LadyComeGratis Gorda tenías que ser HDTRPM !!????,Mexico,https://twitter.com/OopsSo_Zorry/status/1392318808761765889
Ingles? Seguramente no están depiladas por eso le parecen feas.,Mexico,https://twitter.com/lt30zvz/status/1310747104185323520
"INMUJERES debería estar haciendo estudios de lo que el aborto, afecta a las mujeres, por ejemplo",Mexico,https://twitter.com/MelFernndez7/status/1381332265536458752
Inútil y pendeja,Mexico,https://twitter.com/pirapocamx/status/1382377651474604036
Jaja a veces me sorprende lo traumadas que están con mi novio,México ,https://twitter.com/JGardea6/status/1396705397654769666
Jaja la estupidez es tanta que ya no se da cuenta que esta haciendo exactamente lo mismo que los comentarios XDDDDDD,Mexico,https://twitter.com/TioPapayaXd/status/1393284538990829568
Jaja les hizo falta amor en su niñez,México ,https://twitter.com/DiegoecDiego/status/1396877648710746113
Jajaja bien empoderadas pero que no saben decir No,Mexico,https://twitter.com/MelFernndez7/status/1387502745171734528
Jajaja espero que al menos le haya enseñado una teta,Mexico,https://twitter.com/Lymon7up/status/1391429156643221508
Jajaja esta morra quiere un vato guapo alto y con dinero. Siendo sinceros ella que ofrece cuerpo no tiene esta bonita? pues no solo una panocha usada. Tres pesos de Madre por favor,Mexico,https://twitter.com/RafaPueblarock/status/1344152839162126336
jajaja estas sabrosa pero lo gata no se quita,Mexico,https://twitter.com/zapata482/status/1385241645856169985
"jajaja no mames ""Nicole"", porque les encanta hacer famosas a esas naquitas que no tuvieron una figura paternal sólida.",Mexico,https://twitter.com/Soy__Daniel/status/1386746200997593090
"jajaja no pasa nada, hasta se puede llegar a la presidencia. Mujeres acomplejadas",Mexico,https://twitter.com/FdoRosales/status/1314006419218272258
"Jajaja par de pendejas mmdrs sabiondas, ay par favar. Se le embarazada a los 14 y medio",Mexico,https://twitter.com/maggieaguilare1/status/1382056991569379328
Jajaja pinche vientruda la vieja del Benemuerti ??,Mexico,https://twitter.com/bizbiriije/status/1397207661058404364
Jajaja todo para tener atención y putear un rato,Mexico,https://twitter.com/CHIVASAGANAR100/status/1390419859771691015
Jajajaa para que la morra sacando el culo ,Mexico,https://twitter.com/JoseCarlosRag/status/1357753121225736195
Jajajaaj pa acabarla de chingar esta culera la vieja,Mexico,https://twitter.com/gonzalo_csv/status/1391813027494780931
jajajaja che ridiculez,Mexico,https://twitter.com/AleSants1/status/1392506916723699717
Jajajaja de hecho eso fue lo último que le dejó su papá antes de irse por unos tabacos hace 20 años ??????,Mexico,https://twitter.com/dershatermann/status/1390039788896587777
Jajajaja orale puntos quien se va a deslechar x la dama!!!,"Nezahualc?yotl, M?xico",https://twitter.com/user/status/1371983287313387521
"Jajajaja que bueno, por mensa y dejada! Eso le está costando el hueso ??perro con hueso no ladra! Y si gana le costará más caro! Pero así son las prostitutas.","México, D.F.",https://twitter.com/user/status/1398367554943569928
Jajajaja R I D I C U L A,"Reynosa, Tamaulipas",https://twitter.com/Aliadx_Feminist/status/1275878757438500866
"Jajajaja se mama la raza, van a terminar votando por el dr jacques o por doña chichona.","Monterrey, Nuevo León",https://twitter.com/user/status/1392169960445722631
"Jajajaja, a esa niña denle unos cintarazos jaaja :P",Mexico,https://twitter.com/TatianaMolinaCo/status/1393598299849084930
"Jajajajaja no mija, te pusieron un santo periodicazo en el hocico ??????????????????????????",Mexico,https://twitter.com/Arcalim4/status/1391601333443117058
Jajajajaja que pedo esta gente pendeja,Mexico,https://twitter.com/Stevenhaga4/status/1392195779876560898
Jajajajajaja quisiera tirarle calabaza pero me bloqueó la muy puta.,Mexico,https://twitter.com/Chriss_Kroos/status/1383231415345582081
Jajajajajajaja lo que hace la ausencia de figura paterna . Pobre .,Mexico,https://twitter.com/GaliLopez14/status/1389678329821900803
jajajajajajajaja puta vieja pendeja jajajajajajajjaa,Mexico,https://twitter.com/masonfer/status/1342613750784749568
Jajajjajajaja esa Nicole es una loquilla necesita orientación... o bien q la manden ALV cualquiera d las dos le funcionaría igual !! Jajaj,"San Luis Potosí, México",https://twitter.com/baby_manguito/status/1386746114460864515
JAMAS .... LEANLO BIEN .... (((JAMAS))) BAJO NINGUNA CIRCUNSTANCIA SIN IMPORTAR LO QUE IMPLIQUE .... VAN A FALTAR LAS PUT@S EN CUALQUIER PARTE DEL MUNDO .... JAMAS !!! Y DESPUES QUE PORQUE LES DICEN PUT@S O PORQUE LES OFRECEN DINERO POR LA CALLE ????????,Mexico,https://twitter.com/EL_KUAJINAIS/status/1390031788630757379
"Jamás he visto un gato con botas, pero si a una zorra con falda.",México ,https://twitter.com/Iaura_bozzo/status/647067180702429188
Jamás la puteria y la necesidad de exhibirse había sido tan rentable en la historia. Para nada es queja,Mexico,https://twitter.com/LaloB_Parker/status/1390029557093257224
"Joana, tienes que aprender, Calladita te ves más bonita.. ??????",Mexico,https://twitter.com/joanita0885/status/1392328050956808194
"La #Reinota, Ganadora del más alto nivel de colesterol. Olimpiadas Cardiovasculares",Mexico,https://twitter.com/egokinoptika/status/1378895413676290054
"La Ana Marcelo no solo es una cara bonita. Es una mujer sumamente inteligente, preparada y con los pies sobre la tierra, creo que es la única Miss que hemos tenido así.",Mexico,https://twitter.com/karenchugirl/status/1393996350933684225
"La culpa es de ellos, por mimarlas y no estar al tanto de su educación.",Mexico,https://twitter.com/BCD__7/status/1383241892696002565
La Fanny. Esa morra en persona sí está buena. Pero pues es algo problemática.,Mexico,https://twitter.com/Christi27251200/status/1387109272438382593
La gente con retraso mental es muy chistosa.,Mexico,https://twitter.com/justonefern/status/1388905349806137344
La gente le está llevando la contraria y ella responde pura pendejada,Mexico,https://twitter.com/kirshenbaum_/status/1392299677832257536
la huebona que cree que el horoscopo es una ciencia y que el comunismo funciona,Mexico,https://twitter.com/Dementio3/status/1392595613322289154
la ignorancia en todo su esplendor,Mexico,https://twitter.com/CatarticaL/status/1393384485950009349
"La izquierda cada dia demuestran que ellos y sus militantes feministas que no tienen ni moral, ni tampoco inteligencia Los zurdos creen que el aborto reducirá la pobreza, son los mismos progres que creen que ya no habrá pobres al imprimir billetes.",Mexico,https://twitter.com/Jona10647/status/1391513261452013574
La mama del ñetas que hizo la nota no tomo acido fólico y esa es otra historia mamadora ...saludos cordiales,Mexico,https://twitter.com/Salvato67712392/status/1382043197598208002
La mamá es culpable por no haberle dado una putiza a tiempo.,Mexico,https://twitter.com/Busca_Inundado/status/1390710609520603137
"La mandaron, pobre tipa, no tiene vida,no es feliz y sigue al pendiente de lo que digo o me escriben, enferma obsesiva pues,se va ALV, como ella dice. Y en ambas, tiene alterna la #Fakeminista. Y reportada por acoso ,a ver si le gusta lo qué ella hace a otros. Incongruente.",mexico df,https://twitter.com/user/status/1389336398252023810
La misma que se inventó un atentado y está reservado su caso por 5 años? Esa mujer a la que le dicen gorda traicionera? Esa que se hace la víctima por su imagen obesa? Esa que tiene doble moral y le encanta el escándalo mediático?,Ciudad de México,https://twitter.com/user/status/1388652379646615553
La mona aunque la vistan de seda...,"Naucalpan, Edo Mex",https://twitter.com/gsuarezg1/status/1383443294101803011
La morra que cree en el poder de los cuarzos.,Mexico,https://twitter.com/Shytaro/status/1392201742746411010
"La morra: *se inventa una mamada para no entrar a clase de ciencias y todavía manda a la mamá a decirle al maestro que pedo* La mamá con el maestro: ""Perdón pero mi hija se cayó ayer y quedó tontita, le aviso cuando pueda volver a clases""",Mexico,https://twitter.com/MikelinMikel/status/1381632180607156229
La necesidad de atención de muchas personas es brutal.,Mexico,https://twitter.com/aldo3G5/status/1390012602374369288
"La neta qué bueno, pinche vieja pendeja. Ojalá no se quede impune lo que hizo, lo que pasó Ainara no es fácil como para que venga esta idiota a burlarse. La odio.",México ,https://twitter.com/karmarmen/status/1369825347626229763
La neta sí estoy mucho más bonita que la churpia??????,Yahualica Jal,https://twitter.com/Aleeeydisss/status/1389098027390881798
"La puta de la familia, A poco sales vestida así a la calle?",Mexico,https://twitter.com/SalvadorGant/status/1382826521648197632
La puteria no descansa,Mexico,https://twitter.com/FerchoQuintos/status/1385982687966490624
La puteria no se puede ocultar ni fingir,Mexico,https://twitter.com/el_chila18/status/1382928717068918787
La tarada de mierda de la ,Mexico,https://twitter.com/cicalassofc/status/1382836020677287937
"La única culpable es la mamá. A esa niña jamás le inculcaron valores ni buenas costumbres. Teniendo esas dos cosas, ese tipo de situaciones jamás suceden.",Mexico,https://twitter.com/DistillerDr/status/1393430148259663875
"la única fama que estás creando es de pendeja, salu2",Mexico,https://twitter.com/stfuasshole00/status/1392546575377965056
"La verdad es que no soy la típica niña o eso creo. Me gusta la aventura, conocer nuevos lugares, me gusta guerrear, explorar... no soy de las súper niñas con uñas, maquillaje y así... ???????nunca lo he sido pero eso si cuando estoy con alguien soy híper cursi jajaja",Mexico,https://twitter.com/bellachinazzz/status/1394152803522818052
La voy a matar pendeja para que se le quite lo simplona india pendeja...,"Guadalajara, Jalisco, México",https://twitter.com/user/status/1386817323219046400
"Las ""gamers"" que se visten así solo son pvtas de closet....así de sencillo así de pelada",Mexico,https://twitter.com/Juanrod841/status/1391669927359270912
"Las aborteras son delincuentes, que en realidad, ponen en peligro a las chicas que caen en sus manos, física y emocionalmente. Cualquier medio que apoye esto, es criminal",Mexico,https://twitter.com/MelFernndez7/status/1382726478513668104
Las extensiones de pestañas son para NACAS GATAS ASQUEROSAS,México ,https://twitter.com/DanielToxqui/status/1227883466038992896
"Las femilocas ya salieron a decir que lo del metro fue culpa del patriarcado y los chairos a decir que fue un sabotaje. La izquierda convierte a los culpables en víctimas. No defienden al pueblo, defienden a sus amos. Imbéciles.",Mexico,https://twitter.com/EmilioYitzhak/status/1389454766556647424
"Las feminazis no pierden oportunidad para victimizarse, la pandemia ha sido dura para TODOS, neta su movimiento cada día es más absurdo y pendejo",Mexico,https://twitter.com/yayavazquez/status/1380543248473657346
"Las feminazis y los socialistas bastardos solo son basura mercadotecnica, pero no tienen ninguna capacidad para tener el poder en México, la unica vez que lo intentaron fue en 1968, y perdieron completamente, ahora solo son pubertas cagadas, en sus miserables pañales verdes",Mexico,https://twitter.com/malaschambas/status/1383646750271934469
Las feministas de Morena tienen el derecho a callarse y a recibir su nalgada cuando el partido lo necesite para eso reciben su puesto en el partido,Mexico,https://twitter.com/Bigrocko1/status/1384910048258936833
las mamás se inventan cada perra mamada ??,Mexico,https://twitter.com/11_emrodriguez/status/1386716366393184259
Las morras básicas saben leer el horóscopo de un hombre al 100% pero no saben distinguir las conductas y tendencias tóxicas,Mexico,https://twitter.com/luis_ferrod/status/1329453185816285186
Las mujeres felices chingan menos. Así que vea lo que da para que le de lo que necesita.,"Guanajuato, Gto.",https://twitter.com/user/status/1387659238776971269
Las mujeres piden respeto.... Pero bailan y cantan las canciones de Bad Bunny Y no he visto a ninguna feminista hacer protesta x ese cantante,Mexico,https://twitter.com/Aguadamuz04/status/1369009109945696258
Las mujeres piden un chingo y ¿que ofrecen? Panocha y bien usada. Vallan a la verga.,Mexico,https://twitter.com/fernandoregulo/status/1120532298796027910
Las mujeres que dicen estas cosas son las mas criticonas de los hombres ????Somos trash pero ustedes les encanta el VERTEDERO ??,La isla ,https://twitter.com/user/status/1386934609699647490
Las mujeres y su doble moral,Mexico,https://twitter.com/pacm0295/status/1226463553693081601
Las putas estaban vientrudas y no dudo que también tuvieran la cesárea llena de pelitos. Como dicta el manual de las mamás solteras con más de dos hijos.,Tuxtla,https://twitter.com/Reychiapas29/status/1397248256313266178
Las pvtas buscan cualquier pretexto para pvtear,Mexico,https://twitter.com/DianaPags/status/1392678794268315648
Las redes sociales están haciendo del attention whorismo un deporte con ese tipo de mujeres.,Mexico,https://twitter.com/ExeOps/status/1388289410702233600
"Lástima Yalitzia, Unfollow, pensé que seguía a alguien más inteligente y no a una vulgar golpeadora del presidente",Mexico,https://twitter.com/tuzo_raul/status/1369336365549318153
"Le dice naco... Su foto de portada mas naca que sus chanclas de catálogo... Tomarse foto cerca de los botes porque ella no poseé uno, y ni puede rentar uno ?????en fin, así son las chavorucas ",Mexico,https://twitter.com/ricardorent/status/1388617956591087616
Le encanta estar mamando,Mexico,https://twitter.com/LeonRush_/status/1392317446078361601
"Le falta sexo, y no desear a su líder espiritual.",cdmx,https://twitter.com/alecs_mx/status/1281703214182588416
Le falta sostener un libro ??,Mexico,https://twitter.com/rulygt/status/1390127941120528389
"Le faltaron las tres nalgadas terapéuticas a tiempo, escuincla pendejå.",Mexico,https://twitter.com/YayaMarchena/status/1388931340121280515
Le faltó enseñar más xd,Mexico,https://twitter.com/deathhight/status/1390413121114738700
"LE QUIERO PEGAR A LA MORRA Y TIRARLE LA PLANCHA, COMO VAS A HACER ESOOOOOO. ",México ,https://twitter.com/theblaiirwitch/status/1224518673794121728
"Les deberían partir su madre,pinches nacas",México ,https://twitter.com/CebadaC/status/1253145039351529474
Les queda perfecto el nombre:FEMINAZIS con la salvedad de que los otros desquiciados al menos se bañaban.,Mexico,https://twitter.com/HoracioRubio97/status/1387977343751315458
Literalmente el feminismo mata.,Mexico,https://twitter.com/LFerruzca/status/1380411951881334784
"Lo de Whitexican no lo entiendo, pero lo de mamadora, Sí.",Mexico,https://twitter.com/AngusJohn5/status/1275881493370372104
Lo intelectual no quita lo putona,Mexico,https://twitter.com/filos27/status/1385964752568950789
"Lo mejor sería que las mujeres dejáramos de tener en mente esas opciones de trabajo, hasta en ese momento considero que avanzaríamos realmente en respetarnos a nosotras mismas.",Mexico,https://twitter.com/23Ggonzalz/status/1391420707884748802
lo peor es que habrá mujeres todas pendejas que se van a preocupar por que sus morros no les hacen este tipo de preguntas.,Mexico,https://twitter.com/kingar67/status/1389752501893750787
Lo peor es que no tiene papá ,Mexico,https://twitter.com/lalomnzo/status/1389969573718417411
Lo que es estar toda culera jajajajaja,Mexico,https://twitter.com/Ivan__xiv/status/1391127808919879680
"Lo que no has de querer ver en tu casa lo has de tener, traducción: tiene el trauma de cómo su jefa fue subestimada por su progenitor.",Mexico,https://twitter.com/ceciilflores/status/1384582627278036992
Lo que no tiene es dignidad ni tetas.,Mexico,https://twitter.com/Maotrino/status/1392677274349150208
"Lo que quiso decir es: ""Papá, porque no estás aquí, te extraño"".",Mexico,https://twitter.com/FreddyFons/status/1389691678542467072
"Lo único interesante que te ven, es tu mini falda. #Zorra",México ,https://twitter.com/goodovum/status/323492678501281793
"Lo único que pensé fue: si te pasa algo va a ser por pendeja, por permitir que un patán te trate así. Le deseo suerte, y que no sea una más que se suma a las estadísticas.",México ,https://twitter.com/MaTere_Mendoza/status/1396580914830970891
Lo único que se ve es que quiere reata,Mexico,https://twitter.com/carolina_broca/status/1392558048531468290
"Los automovilistas “Vete a hacer tus mamadas a otro lado, pinche ridícula”",Mexico,https://twitter.com/Soy__Daniel/status/1390084393625079810
"los bailes de tiktok me dan repelús, no sé cómo dejan que las niñas bailen esas cosas",México,https://twitter.com/user/status/1392960852073013251
Madre mamadora e hija pendeja vaya combinacion,Mexico,https://twitter.com/ChronoRaziel/status/1391956426520735747
"Madre mía, a veces pienso que nos vamos a extinguir de verdad por cosas como estas.",Mexico,https://twitter.com/pryspryssy/status/1368415641108103176
"Mama luchaa ona ,,, no se por que no trabajan en vez de subir fotos viejas flojas ponganse a trabajar",Mexico,https://twitter.com/mal_roca/status/1391733180542197761
"Mamá, chinga mil veces a toda tu reputísima madre. Te odio, maldita bastarda. Ojalá y te estés sintiendo peor que yo por todas las mierdas que me causaste.","Moroleón, Guanajuato",https://twitter.com/user/status/1391625394974072832
Mamadora e imbécIL! Combo ganador!,Mexico,https://twitter.com/OdiseoSchopen/status/1385414395459735555
"Mamadora ofendida por cualquier pendejada y pagafantas desesperado dándole la razón, los dos en el mismo tuit.",Mexico,https://twitter.com/PP_te_patea/status/1391842800300437508
Mamona como sea,Mexico,https://twitter.com/Mr_Rrl/status/1388271384820862977
Matate morra nomas vienes hacerle daño a la sociedad,México ,https://twitter.com/mishellae_/status/503253533433815040
"Matate morra, pon el ejemplo.",México ,https://twitter.com/pargo_420/status/1383013850283274240
"Me acabo de aventar toda esa historia, pinche morra pendeja ofendida por un meme jajajajajaja",Mexico,https://twitter.com/Eleazar18431787/status/1392485378091753477
"Me ahorro mis comentarios, no vaya a ser que por llamar sexy a una mujer me tachen de feminicida serial. ",Mexico,https://twitter.com/reinohvp/status/1385042405640916995
Me ba a dar una moneda siono pinche bieja mamadora,Mexico,https://twitter.com/PacoDgdg/status/1308413296811356161
Me caga esta vida de pobre me quiero tunear todaaaaa,"Monterrey, Nuevo León",https://twitter.com/user/status/1387238695435128834
Me caga que se hagan las victimas pero a la vez me da risa.,"Nuevo León, México",https://twitter.com/user/status/1389674932234186752
Me cagan las chichonas. Ya lo había dicho vrdd?? ??,"Puebla, México",https://twitter.com/user/status/1388981260459016196
"Me cagan las viejas que ahuevo quieren marcar territorio con sus vatos en el gym. Cariño, si tú novio te va a engañar lo hará aunque te la pases sobre de él.","Acapulco, Gro.",https://twitter.com/user/status/1389321555637940229
Me dan mucha tristeza por que destruyen su dignidad humana les falta mucho amor,Mexico,https://twitter.com/hassanpavon1/status/1368415125703696384
"Me dio risa y después tristeza, que mal que no lean nada. Le ayudaría mucho a nuestra sociedad.",Mexico,https://twitter.com/sanchopantera/status/1386765860358873095
Me encanta cuando son victimas de su propia estupidez,Guanajuato,https://twitter.com/user/status/1386736298392752131
me encanta la actitud de una mitómana mantenida,"Chimalhuacán, México",https://twitter.com/angel_ang1/status/1384599395857944576
"Me encanta que la marrana diga ""el enemigo"", muestra irrefutable de que para los mugrenos, solo quieren tener mascotas y no ciudadanos para gobernar, el subsecretario la traiciona #NiUnVotoAMORENA2021yALIADOS #morenaVERGUENZAdeMEXICO",Mexico DF,https://twitter.com/user/status/1388861018143608834
Me levanté a las 10 de la mañana un SABADO para ir a la peluquería y me suspendió el turno. Te voy a matar Andrea la puta madre.,Villa Madero .,https://twitter.com/user/status/1385962469722664962
Me mama el “pero si sabes que es el consentimiento” pinches molleras sumidas ????,Mexico,https://twitter.com/Mrs_Dislexia/status/1391099355508117505
Me pregunto... Porqué no pusieron a twerkear a las morras que parecen gorilas? ¿Será acaso que su misoginia se los impidió? ¿O querían que el patriarcado de hechara un taco de ojo? ??,Mexico,https://twitter.com/FernandoOsuna8/status/1368416299915808769
"me tienen harrrrta con sus ruletas, pónganse a barrer",México ,https://twitter.com/alinagarzaa/status/1261162229816229888
"Mi catedrático de derecho procesal civil siempre nos decía: Aunque la mona se vista de seda mona se queda pero que Mona se ve... A lo que voy es que para ser abogado hay que empezar pareciendo tal. Y sí lo he confirmado. La gente, cómo te ve te trata",Mexico,https://twitter.com/valemx77/status/1270829801448841217
Mi esposa es millones de veces más hermosa que esa oaxaqueñita ??????,Mexico,https://twitter.com/bebe_langostino/status/1394419180678615040
"Mi mamá tratando de hacerme tener amor propio es como: ""Quiérete anorexica"" ????","Guanajuato, México",https://twitter.com/user/status/1391607348792340481
"Mi mamá: y esa pendeja que?, Pinche vieja estúpida ??

Also mi mamá: ay Dios mío, ya fui a misa??

JAJAJA","Puebla, México",https://twitter.com/user/status/1391418101107990537
Mi mayor temor es tener una hija como cualquiera de las dos alv,Mexico,https://twitter.com/pascual8402/status/1390049014167506945
"Mi mujer tiene 50 años, de viste elegantemente sexy y a mí me vuelve loco. Una cuestión es que sea sexy y otra, muy distinta, es que sea vulgar... Respondo...SÍ, vístanse sexyyyy cincuentonas... Todo el respeto del Mundo",Mexico,https://twitter.com/CarlosHorneffe/status/1385225472863207426
"Mientras tanto el sr. Coronado en su cuenta: Esta vieja me tiene hasta los huevos, ¿alguien la quiere secuestrar?",Mexico,https://twitter.com/katarfall/status/1385407146137817088
Minimo que le de chichi,Mexico,https://twitter.com/Alex64026929/status/1386796986507137032
Mira primero quitate esa papada de obesa baja de peso operate la nariz culeraa arreglatee el pinche pelo tieso tus dientes apestosos ve al dentista depilate pinche prieta gorda plana y aguadaa das ascoo pinche fodonga huevonaaa,México ,https://twitter.com/Nath06220211/status/1397301300895883264
Mira que no necesitas mini falda ni pararte en en las esquinas para parecer zorra. ??,México ,https://twitter.com/DiegoLalin/status/219913421800488961
"Mis compás casados perdieron su vida, su tiempo, su dinero y sus sueños a cambio de una panocha usada, problemas, quejas y gastos",Mexico,https://twitter.com/zhulipoy/status/1142056926601261057
Molleras sumidas,Mexico,https://twitter.com/pilariuxka/status/1381766052342808576
"Morras !, superen a su papá..truchas !",Mexico,https://twitter.com/Paulofotografo1/status/1293316398949826566
"Morras Mecas: “Merecemos respeto, no importa lo que hagamos y lo que nos guste, no existen las mujeres básicas.” Las mismas morras Mecas: “Jaja le voy a decir Fifas para decirle que es un tipo básico que juega FIFA y no sabe nada de feminisme”.",Mexico,https://twitter.com/Alex_EsMor10/status/1388278726597693443
"Morras que no saben estacionar el coche en dos movimientos, pero la verga se la meten en uno solo.",cdmx,https://twitter.com/Sencillez_/status/1328707813611343875
"Morras que se quejan del frio y piden un novio que las abracé, ponganse a barrer y trapear y a ver si no se les quita!",México ,https://twitter.com/KarlaivFlores/status/941857289719439360
Morras sin figura paterna be like.,Mexico,https://twitter.com/ChavaEnriquezR/status/1390512269742813185
"Morras vayan a clases de cocina, eso si es útil, no paguen para que les enseñen a planchar y se una buena ama de casa para su esposo, no sean huecas no mamen.",Mexico,https://twitter.com/ximenarjmz/status/1248657488200658944
Morrilla nalgas miadas,Mexico,https://twitter.com/awarenesfuture/status/1386753020885540864
MOSCAS MIERDAS ME RE CAGAN MALDITAS.,Quetzaltenango,https://twitter.com/user/status/1388333958941786114
